date,n,mean_act,rms_act,std_act,skewness_act,kurtosis_act,shape_factor_act,crest_factor_act,impulse_factor_act,peak_activity,variance_act,autocorrelation_act,Label
2004-01-18,1440,202.0270833333333,385.47115921082,328.4021415953506,2.75452576786552,10.771694049024394,3.640529812010743,7.336476238040221,2828,2828,107847.9666044127,0.7525634164158516,control
2004-01-19,1440,215.90902777777777,377.3464155932995,309.58062722840833,1.9709344230870527,3.9507117178690887,3.0544910318042824,4.698600348998473,1773,1773,95840.16475513473,0.7080984613841599,control
2004-01-20,1440,221.2111111111111,393.8553386432356,325.97770595953693,1.7608662436210427,2.79306965362258,3.1700024578909227,4.940900399379218,1946,1946,106261.46478264232,0.7854102941194762,control
2004-01-21,1440,212.79513888888889,386.7925378818872,323.108643752849,1.875056550990926,3.3560260682419862,3.3039446914727035,4.875998927817781,1886,1886,104399.1956678055,0.7545167476624751,control
2004-01-22,1440,253.96180555555557,438.06686054249246,357.0637386813479,1.8120690599740552,3.354332704312748,2.975390613303388,5.357629648345292,2347,2347,127494.51348110192,0.7774480486785238,control
2004-01-23,1440,101.11458333333331,226.5025585457652,202.7505786587449,2.7756937008729787,9.34241814037546,5.017861049997014,7.125747322072254,1614,1614,41107.7971464559,0.7438713567921158,control
2004-01-24,1440,0.0,0.0,0.0,0.0,0.0,,,0,0,0.0,,control
2004-01-25,1440,0.0,0.0,0.0,0.0,0.0,,,0,0,0.0,,control
2004-01-26,1440,0.3125,1.0606601717798212,1.0139317920568969,5.533833620956097,66.58384414579274,11.52,16.970562748477143,18,18,1.02805767894371,-0.0221207508878744,control
2004-01-27,1440,13.559722222222222,87.60729929000716,86.5816299260156,10.39055447028296,136.2235032428919,41.74255220014141,17.293079598138085,1515,1515,7496.378640645518,0.5880783920217841,control
2003-03-19,1440,185.5680555555556,393.0051049286765,346.55578579632123,3.2563769673990235,13.844686293114073,4.485284022468242,7.880304762356843,3097,3097,120100.91266890569,0.7763672179878303,control
2003-03-20,1440,225.98125,445.77110547031,384.37866118303606,2.3714977540859725,6.00602788546439,3.891159344499984,5.946998285595625,2651,2651,147746.95517286324,0.7573960248758537,control
2003-03-21,1440,169.66319444444446,348.3255212441373,304.3178950887277,2.652625542357467,8.249420107473217,4.214977997698902,5.931233498541051,2066,2066,92609.38127123388,0.6501810861375897,control
2003-03-22,1440,183.69097222222223,332.2976316079039,277.0065509051426,2.673492905049316,9.262765628995409,3.2724940557438904,7.267581138976007,2415,2415,76732.62924436336,0.7118842359652283,control
2003-03-23,1440,347.075,420.1405303916509,236.84586799046264,2.127590858845895,7.772491127994633,1.4653537972246025,4.341404525527887,1824,1824,56095.96518415567,0.6573186999525502,control
2003-03-24,1440,194.42361111111111,405.89429555817446,356.42370760772667,2.42230561993094,5.903847752533387,4.358408021073811,5.7675114570918575,2341,2341,127037.85934483825,0.7446643520117173,control
2003-03-25,1440,310.71527777777777,547.4918302282388,450.9373923313119,1.7951901334217186,3.0608918601193205,3.104774551766913,4.842081385753006,2651,2651,203344.53180256352,0.7871003074448228,control
2003-03-26,1440,199.51875,416.5292148283906,365.7618886699924,3.017632107109097,14.007425887678842,4.358364062089526,7.670530388405853,3195,3195,133781.7592034399,0.7277364558360904,control
2003-03-27,1440,183.13194444444449,367.786430327892,319.0615048405709,2.425116019026885,6.581614285915658,4.033324737735762,5.979013412864442,2199,2199,101800.24387112964,0.7273653996549764,control
2003-03-28,1440,218.87222222222223,447.9749760496301,391.0021714089101,2.39551364083053,6.305652753353304,4.189152930409423,5.3909261211332655,2415,2415,152882.69804648266,0.7946822758579758,control
2003-03-29,1440,276.36875,476.1038292746657,387.81389151258986,2.2588320255488137,9.67202575024386,2.967737473018106,8.865713192079562,4221,4221,150399.61445013882,0.7337990536469878,control
2003-03-31,1440,232.00277777777777,493.0722070740642,435.2315000595893,3.849310564015779,28.725412608376544,4.5168396932510255,12.405890886243297,6117,6117,189426.45864412028,0.7506348078047765,control
2003-04-01,1440,109.02291666666666,305.3301821616869,285.3016815744482,4.065658491420003,20.34712720958581,7.843391275495857,9.533941189143516,2911,2911,81397.04950920783,0.7421846303505315,control
2003-04-02,1440,128.5013888888889,592.7209257596136,578.8248044718458,4.820529359909925,23.666657191822384,21.275749914854643,9.405775564369092,5575,5575,335038.15427187056,0.9473146361171192,control
2003-04-03,1440,69.35625,350.9408811799123,344.13871728773694,6.2701870471101255,43.636610284233086,25.603345554071296,9.990286649455994,3506,3506,118431.45673644892,0.8708640848007686,control
2003-04-04,1440,55.55902777777778,340.5137876552627,336.067352550143,6.977828619636236,49.80101147584027,37.56298770480648,9.095079589362804,3097,3097,112941.26545006214,0.9121049183502076,control
2003-04-05,1440,0.0,0.0,0.0,0.0,0.0,,,0,0,0.0,,control
2003-04-06,1440,0.0,0.0,0.0,0.0,0.0,,,0,0,0.0,,control
2003-04-07,1440,0.1347222222222222,5.11234888393888,5.112348883938873,37.947331922020574,1440.0000000000025,1440.0000000000005,37.94733192202055,194,194,26.136111111111045,-0.0006954102920723,control
2003-04-08,1440,0.0597222222222222,2.2662989897873387,2.266298989787338,37.94733192202059,1440.0000000000002,1440.0,37.94733192202055,86,86,5.136111111111108,-0.0006954102920723,control
2003-04-09,1440,1.4604166666666667,2.093143568893448,1.49999855223465,0.0528512332082858,-1.999986439127357,2.054208273894436,1.43325094588995,3,3,2.2499956567060457,0.4589701908496337,control
2003-04-10,1440,4.538888888888889,46.91641503780953,46.7125658655615,14.71968546572969,232.10696798262745,106.8440978053571,20.696380983446403,971,971,2182.0638097444216,0.7843970799018872,control
2003-04-11,1440,0.2583333333333333,0.8803408430829505,0.8418765233759261,2.953862158406088,6.734653414835086,11.61290322580645,3.4077710054823886,3,3,0.7087560806115363,-0.0060468539188028,control
2003-04-12,1440,0.0229166666666666,0.2622022120425379,0.2612895666976489,11.321827426423132,126.35927350371745,130.9090909090909,11.441551070947106,3,3,0.0682722376650451,0.2671250318309158,control
2003-04-13,1440,0.0,0.0,0.0,0.0,0.0,,,0,0,0.0,,control
2003-04-14,1440,0.0,0.0,0.0,0.0,0.0,,,0,0,0.0,,control
2003-04-15,1440,0.0,0.0,0.0,0.0,0.0,,,0,0,0.0,,control
2003-04-16,1440,1.3368055555555556,2.009525925297916,1.5009029724932814,0.2726205517643162,-1.7115057747753055,2.259699780738742,3.9810384624990527,8,8,2.252709732839168,0.7658505854565119,control
2003-04-17,1440,2.4125,2.690260210462921,1.1909360606205732,-1.5345393493364967,0.3553025605621971,1.243523316062176,1.1151337659949931,3,3,1.4183287004864495,0.9315492279442488,control
2003-04-18,1440,2.2958333333333334,2.624404694402142,1.2719169622504132,-1.2531324266717043,-0.4302586335909319,1.306715063520871,1.1431163823167223,3,3,1.617772758860319,0.9497310137637112,control
2003-04-19,1440,2.16875,2.5548157141628307,1.3508789895750597,-0.9674962366463266,-1.0032748866450665,1.38771465034452,1.9570883223717817,5,5,1.8248740444753333,0.9498736662520336,control
2003-04-20,1440,2.1104166666666666,2.5161975280172264,1.370655369943505,-0.8919319329070532,-1.2061345459015795,1.4215202369200397,1.1922752353882216,3,3,1.8786961431549656,0.9350210914505616,control
2003-04-21,1440,2.4604166666666667,2.7168455973794314,1.1526154655377518,-1.668817507124667,0.7860416673227144,1.2193056731583405,1.1042217499933338,3,3,1.3285224113968084,0.92466461619004,control
2003-04-22,1440,2.376388888888889,2.671350054019711,1.22062345859546,-1.4279272919565973,0.070341575021342,1.2636493470072456,1.8717127665377495,5,5,1.489921627673543,0.9309575277859552,control
2004-01-28,1440,353.0833333333333,575.251559706225,454.301489042784,1.560404528398724,2.290866014934604,2.654368249318509,4.3580933553318815,2507,2507,206389.8429464908,0.8012065517103278,control
2004-01-29,1440,368.88125,583.0788260270742,451.71809972790106,1.7979787281840127,4.170138878169306,2.4985116549037496,5.512119213622008,3214,3214,204049.241621786,0.7670867555495584,control
2004-01-30,1440,360.52569444444447,608.7584000104913,490.6885144787401,1.7635009033922713,3.885797642764783,2.8511330847751792,5.974455547450877,3637,3637,240775.21824135268,0.8001990580228519,control
2004-01-31,1440,385.7611111111111,595.1973832267746,453.4215055827891,1.3696643801581418,2.4667546939996283,2.380592924520824,5.077307268416863,3022,3022,205591.06172496325,0.7765727982275225,control
2004-02-01,1440,417.9715277777778,615.31498426506,451.7234065442059,1.153334115621281,1.6847259834312671,2.1672129403644536,4.472506066607534,2752,2752,204054.03601990192,0.7827095075010061,control
2004-02-02,1440,403.23333333333335,646.2967842511158,505.2521051757954,1.552578873951853,2.808937327555798,2.568923302448248,5.127675211690918,3314,3314,255279.68978457304,0.7661782335820401,control
2004-02-03,1440,344.12152777777777,530.1816859708462,403.4675205267103,1.227570248723946,0.9109959096683284,2.373699613132263,3.9231834200217466,2080,2080,162786.04011997135,0.7331206925497542,control
2004-02-04,1440,454.1763888888889,895.0381012994798,771.5117400103168,4.621959179878557,30.70939596660983,3.8835950680496634,8.938166976785718,8000,8000,595230.3649737466,0.7779640475036698,control
2004-02-05,1440,307.4166666666667,508.10134597123215,404.69211008010006,1.570997969188361,2.3424932544777786,2.731780951347301,4.636870220244196,2356,2356,163775.70396108384,0.7371896585348666,control
2004-02-06,1440,339.39930555555554,590.547155069865,483.44219589838855,3.169938129417893,17.787763240422176,3.027521699353508,7.648838811975335,4517,4517,233716.35677505587,0.7206297076547179,control
2004-02-07,1440,282.16041666666666,482.3892482275653,391.39656219449887,1.737770962500727,3.6498739552094586,2.9228266793315525,5.530803204679598,2668,2668,153191.2688976722,0.7313278791252004,control
2004-02-08,1440,315.18958333333336,534.3157013882336,431.5995309753204,1.6861795632442147,2.961085285910361,2.873771019755192,4.547873090172139,2430,2430,186278.1551381166,0.7746152772534771,control
2004-02-09,1440,420.84375,656.2155340155651,503.6720517163523,1.3221432310424492,1.488549600109149,2.431371099147031,4.0657373404036425,2668,2668,253685.53568015987,0.7717319810185108,control
2004-02-10,1440,80.32569444444445,257.6119996450303,244.8537511465262,3.742315729896664,14.80799661377889,10.285447688388263,6.909616021197398,1780,1780,59953.35945052498,0.8439019447761142,control
2004-02-11,1440,0.1111111111111111,3.908146761715981,3.907924116202891,37.72318449105875,1428.236988023726,1237.1625,37.86961161484541,148,148,15.271870898000143,0.0193941480594058,control
2004-02-12,1440,0.2243055555555555,7.209609713585211,7.208622997603733,35.97497591315106,1328.015451456262,1033.1025889254186,37.1726085941937,268,268,51.96424552158143,-0.0009695698969759,control
2004-02-13,1440,1.9673611111111111,6.4248324664711856,6.1183296973172805,34.61560868984479,1274.0288345820657,10.66486715677229,35.33166058175504,227,227,37.43395828507456,0.060441433724884,control
2004-02-14,1440,0.01875,0.2371708245126284,0.2365106400044242,12.543284758457531,155.55003252175263,160.0,12.649110640673518,3,3,0.0559372828353023,-0.0062937062937063,control
2004-02-15,1440,0.8833333333333333,1.6278820596099706,1.3678528951382214,0.902910454121343,-1.1864024249292573,3.39622641509434,1.8428853505018536,3,3,1.871021542738014,0.690495066633186,control
2004-02-16,1440,3.0,3.0,0.0,0.0,0.0,1.0,1.0,3,3,0.0,,control
2004-02-17,1440,11.55902777777778,69.88680828469863,68.94821345067277,10.56783898994345,133.0182856237979,36.555085059059806,18.029153583135813,1260,1260,4753.856138039534,0.5972307426154805,control
2004-01-28,1440,278.4625,518.8357626562679,437.9296369328069,2.159404636160049,5.610736527147064,3.47157355829556,6.757437039517933,3506,3506,191782.36690410005,0.7907940139712967,control
2004-01-29,1440,332.1166666666667,530.1794035984424,413.4094887885753,1.7895555936446876,3.811310732331065,2.5483810307179597,4.70029575476953,2492,2492,170907.40542043114,0.7248233915710475,control
2004-01-30,1440,310.87083333333334,445.6419698342805,319.41656548100843,1.9028637258272023,5.3491100540183565,2.055001843086264,4.934454447407042,2199,2199,102026.94230368332,0.6952686505266074,control
2004-01-31,1440,256.0138888888889,471.6626751892359,396.2721509229443,2.030813979940825,4.530932627097287,3.394188569028885,5.1201846723001285,2415,2415,157031.61759709677,0.7996435928685997,control
2004-02-01,1440,175.82847222222222,331.3749208893824,280.9777783133993,2.0788674259879367,4.049660360831624,3.5519011359979893,4.849491915945079,1607,1607,78948.51190593376,0.7722639388241366,control
2004-02-02,1440,230.78402777777777,429.69938215894354,362.5901146840616,2.310086823659601,7.860756051904697,3.466713575796032,7.20736433094157,3097,3097,131471.59126660097,0.7672166755470614,control
2004-02-03,1440,251.9375,414.1007626975187,328.75826179912417,1.722790898142828,2.916410919047681,2.701633480852509,4.989123870581028,2066,2066,108081.99470118148,0.7491608951207238,control
2004-02-04,1440,254.96944444444443,434.8813535513642,352.41825025129543,1.868383347960221,4.051969567109985,2.909144530865152,5.553238786345808,2415,2415,124198.62311018468,0.7712491816139792,control
2004-02-05,1440,193.8736111111111,341.34632136748024,281.0430302438761,2.8024588468089937,13.439322760651311,3.09993833360962,9.07289695577498,3097,3097,78985.18484866027,0.760664712288197,control
2004-02-06,1440,248.8875,424.0174753998288,343.4060658206121,1.600837402108221,2.1344152327897907,2.902427238215848,5.025736257663828,2131,2131,117927.7260423906,0.8138204325396939,control
2004-02-07,1440,359.8826388888889,580.0057584723717,455.0109233321917,1.4537038874134334,2.3218697675438422,2.597423814795569,5.175810681443431,3002,3002,207034.9403516136,0.7986632166187464,control
2004-02-08,1440,298.1673611111111,453.6087115504336,341.9624176892311,1.5484813534406074,2.8830795450090223,2.314422111519814,4.847790494331167,2199,2199,116938.29511186412,0.7938764468224061,control
2004-02-09,1440,259.83194444444445,443.9203162981193,360.0592138493348,1.889596664355636,4.739453480886497,2.9189385737025866,5.971792465158756,2651,2651,129642.637477801,0.7754761634295996,control
2004-02-10,1440,176.00347222222223,369.5853692164896,325.09924392945265,2.622522209767124,9.564952674543347,4.409476876455966,7.876394041710139,2911,2911,105689.51840350176,0.7695004112923249,control
2004-02-11,1440,2.4763888888888888,23.119826748678044,22.994805547249545,13.61823355781246,216.42173497990996,87.16285703231335,20.069354543347988,464,464,528.7610821558185,0.638236494105824,control
2004-02-12,1440,0.0652777777777777,1.5785013990068766,1.5776989711929166,28.09622692320706,860.2316217065479,584.7351742870076,32.94263789231743,52,52,2.4891340437031872,0.317672869388949,control
2004-02-13,1440,2.28125,26.98462782565083,26.8973687555014,15.027438763242392,243.66600605064545,139.92235357894955,18.973765482631823,512,512,723.4684459694228,0.4511970782390469,control
2004-02-14,1440,0.0,0.0,0.0,0.0,0.0,,,0,0,0.0,,control
2004-02-15,1440,0.0,0.0,0.0,0.0,0.0,,,0,0,0.0,,control
2004-02-16,1440,0.0,0.0,0.0,0.0,0.0,,,0,0,0.0,,control
2004-02-17,1440,7.955555555555556,70.62482055041116,70.19969112086316,18.371590411805546,467.24346543645686,78.80861386582816,28.36113400911628,2003,2003,4927.996633464594,0.5039484743698588,control
2004-02-18,1440,250.2409722222222,441.8511682242236,364.2856932188996,2.2807550108318564,6.5400221671143415,3.1177061365660665,5.651224166805558,2497,2497,132704.0662839742,0.734806068404137,control
2004-02-19,1440,226.4423611111111,395.2999766351849,324.1278855360208,2.025912675346039,4.873057925521781,3.047461503013883,5.75512303179202,2275,2275,105058.88618205176,0.7420571233103744,control
2004-02-20,1440,283.7291666666667,493.3318257296784,403.7167767641835,2.1358707554212857,5.941574342997963,3.0232238286200634,6.4865063089472015,3200,3200,162987.2358408616,0.7380451314297691,control
2004-02-21,1440,229.72291666666663,442.6495298201502,378.5042638111828,4.3862221576923135,44.32827676808949,3.7128839166080096,13.843909429859384,6128,6128,143265.47772324548,0.6841290252304684,control
2004-02-22,1440,286.9486111111111,548.1457277849468,467.1999720640082,2.773491774785644,10.905546493465708,3.649083600410256,7.955913507932958,4361,4361,218275.81389661005,0.6009490671837873,control
2004-02-23,1440,255.13888888888889,444.18704612409,363.7281306668146,2.2459495323661285,6.146570595697448,3.030947809927727,6.3666872428557,2828,2828,132298.15303837537,0.643472007760106,control
2004-02-24,1440,255.44930555555555,444.4964246512876,363.8882774379786,2.147083571518515,5.25412024077471,3.027799349239161,5.977550892753404,2657,2657,132414.67845677928,0.7241613576732292,control
2004-02-25,1440,202.725,370.3461275167687,310.0412592193918,3.448153778161536,24.406269990262345,3.3373441786395763,11.416347265055617,4228,4228,96125.58241834612,0.6364377448182669,control
2004-02-26,1440,284.37847222222223,473.4650953637214,378.6788385619042,2.0194667541263622,5.096421018885629,2.7719315511247657,5.972985184530863,2828,2828,143397.66277459273,0.7198527880916333,control
2004-02-27,1440,283.1673611111111,481.330359091688,389.3590094846053,2.009009451215394,4.375950298764529,2.8893497981093605,5.027731898247077,2420,2420,151600.43826683296,0.7480401907849333,control
2004-02-28,1440,385.88194444444446,675.462984223085,554.5799767499022,1.6919169800724712,2.237106103844102,3.0640383191469813,4.057957377416748,2741,2741,307558.95061192213,0.819255986091773,control
2004-02-29,1440,195.54444444444445,393.9993037923911,342.1682723234576,2.338233790427806,5.3754879545904535,4.059756119594697,5.09645570606914,2008,2008,117079.12658481982,0.75038679783292,control
2004-03-01,1440,274.9263888888889,451.4808535376789,358.2451206961325,2.20214584816914,6.145595600697766,2.696781867221941,5.360138710285387,2420,2420,128339.56650258656,0.7117796738746194,control
2004-03-02,1440,111.87569444444443,266.4186046744233,241.8746146688389,3.1916607972775624,12.412128044372311,5.670973405089308,8.276449021623767,2205,2205,58503.3292211993,0.7282153499343196,control
2004-02-18,1440,176.19444444444446,284.0669644252527,222.89921678804157,1.613791165692153,2.765669752136821,2.599303786738309,5.572629690336762,1583,1583,49684.06084472234,0.7262289466975431,control
2004-02-19,1440,186.55902777777777,297.4739262617071,231.7838953349644,1.937190752770981,5.054556090211061,2.5425252319939773,5.661000347702662,1684,1684,53723.774136649736,0.7070704765161167,control
2004-02-20,1440,213.82430555555555,376.9220106113907,310.50978119493175,2.1016413549003765,5.226251000961748,3.107340587495654,6.094098872798977,2297,2297,96416.32421772438,0.7650238762498377,control
2004-02-21,1440,244.6930555555556,392.0465427301543,306.41638715070883,1.7483015700206523,3.260688421177812,2.567036054425379,5.019812153667109,1968,1968,93891.00231449307,0.6703938425238214,control
2004-02-22,1440,195.21597222222223,370.24342311661815,314.70572622022934,2.236533206473968,5.349712490310012,3.5970295799412697,5.833999647630877,2160,2160,99039.69411580196,0.8211623151422814,control
2004-02-23,1440,200.53333333333333,372.4998359432898,314.0238682872138,2.264295049120707,6.19286517991713,3.4504761184271024,6.767788215573343,2521,2521,98610.9898540654,0.7367403527784809,control
2004-02-24,1440,229.6298611111111,384.6791150137706,308.73020410548344,1.9704764795147625,4.388085140877852,2.8063413163940782,4.806603550426204,1849,1849,95314.33892701344,0.7228579705537768,control
2004-02-25,1440,287.1875,470.9366627029348,373.3650850166903,1.878247472188568,4.648069863228365,2.689019412978393,6.444603362542761,3035,3035,139401.48670952037,0.7707287552724874,control
2004-02-26,1440,248.77777777777777,409.60941761634336,325.51970409579457,1.8103159785317944,3.582712931138168,2.710919978791655,4.958382089501458,2031,2031,105963.07775461364,0.7399754438472173,control
2004-02-27,1440,127.9375,245.4768997957513,209.5743433797604,2.3928820301503686,6.218799474013944,3.6815062287664726,5.695036890082952,1398,1398,43921.4054030577,0.7227339766317956,control
2004-02-28,1440,117.55277777777778,253.15878581106628,224.2892100593655,3.234647513434872,13.232194365437284,4.637887567273585,7.773777211385145,1968,1968,50305.64974905419,0.7385120353203464,control
2004-02-29,1440,178.15,327.84934082254574,275.3187370108876,3.4138287521541533,26.545708117279432,3.386701937681857,11.856055559690471,3887,3887,75800.40694927031,0.7324439576910388,control
2004-03-01,1440,231.8625,378.75375869055375,299.5939280657116,2.192096762584909,7.746571612726877,2.668411934341001,7.081117846255422,2682,2682,89756.52173384276,0.6895302457493421,control
2004-03-02,1440,120.6763888888889,264.74077205615475,235.71905162201728,2.3515103368807257,5.30598289226685,4.812791530259334,4.808477327134111,1273,1273,55563.471297583244,0.7753084243769606,control
2004-02-25,1440,484.47291666666666,1046.6662516586223,928.113369126413,3.612378970109165,15.818102599120312,4.667425930136719,7.643315132519679,8000,8000,861394.4259511813,0.8057024225284555,control
2004-02-26,1440,380.1611111111111,740.7018668503243,635.922650039041,4.102169582403358,27.3221667826564,3.796221127637665,9.40189340903502,6964,6964,404397.6168326766,0.7970558203202293,control
2004-02-27,1440,575.99375,1224.4555703454496,1080.894993400051,3.4932863572117854,14.11942223856283,4.51908510858608,6.533515950883379,8000,8000,1168333.986757296,0.842339487179569,control
2004-02-28,1440,358.92847222222224,627.2710167640637,514.6097407650075,2.096486691075135,5.935106325822757,3.054179950469007,6.767409758383078,4245,4245,264823.18529022817,0.7972465280956432,control
2004-02-29,1440,456.65069444444447,774.1444798578909,625.3330116574634,2.6797394436741926,17.09893313140005,2.8739274321348427,10.333988303408884,8000,8000,391041.3754685933,0.7446938030953798,control
2004-03-01,1440,359.05833333333334,616.2714059838679,501.0408104592445,2.3884222842031764,8.063850552470683,2.9458729590093378,7.1056355324631575,4379,4379,251041.89374565656,0.79436531369363,control
2004-03-02,1440,350.46180555555554,617.2405184681971,508.27333640733553,2.108235906984792,4.641935271364513,3.101897670292235,5.369057767342199,3314,3314,258341.78450264447,0.756642810248378,control
2004-03-03,1440,349.2951388888889,645.3633843941464,542.8549076005725,2.319848543919261,5.979672469052738,3.413685910273178,6.184112852554638,3991,3991,294691.45070602605,0.8010891104952883,control
2004-03-04,1440,283.68819444444443,546.9345704063289,467.7717224182823,2.6912721396694184,8.458344354547258,3.716962875762045,5.876388463819819,3214,3214,218810.3842941665,0.7440253376759481,control
2004-03-05,1440,370.8354166666667,682.2487749877035,572.8633189562098,2.5658804716843084,8.129475970071148,3.3847228984744167,6.032989945748432,4116,4116,328172.3822055242,0.7697472704481633,control
2004-03-06,1440,353.04791666666665,652.8183977314569,549.307354426777,2.4084513224378927,6.8865915195240825,3.419144570253854,5.401195818397345,3526,3526,301738.56962734484,0.7829102646152526,control
2004-03-07,1440,262.67569444444445,495.18760123479126,419.9222482958394,2.5387045044325927,7.580586758944137,3.553855340821542,5.557489713267579,2752,2752,176334.69461383263,0.7571469454740869,control
2004-03-08,1440,377.2680555555556,632.8916936043112,508.3307531937241,2.042725548619805,5.195891179043378,2.8142244002485746,5.746638858992327,3637,3637,258400.15464249885,0.7777915771848135,control
2004-03-09,1440,45.38819444444445,170.71941526961717,164.63247758260368,6.471952897218013,55.80097480276435,14.147510199696594,13.378677500698316,2284,2284,27103.85267498651,0.6060718433421082,control
2004-02-25,1440,384.44652777777776,615.5168080338849,480.85588209837135,1.5564969376464608,2.477044348106572,2.5633502308092804,4.612384199658947,2839,2839,231222.3793486028,0.7656417685954363,control
2004-02-26,1440,324.5340277777778,520.9250259287693,407.6222927149164,1.771055378190207,4.600897973348388,2.5764989179219864,6.561404866095593,3418,3418,166155.93351816497,0.7646092910948289,control
2004-02-27,1440,389.1826388888889,618.4790130500253,480.8468865032647,1.4209971128634504,2.057785603989811,2.525474672571635,4.590293187151961,2839,2839,231213.7282598836,0.7811198564594796,control
2004-02-28,1440,403.93958333333336,616.5039802295593,465.89774334895,1.3389079431545607,1.84846556072395,2.3293724961827484,5.054306379075991,3116,3116,217060.7072576441,0.7607290712982786,control
2004-02-29,1440,337.9986111111112,566.7553619312108,455.0960417596607,1.5619598284189256,2.521176780491736,2.811651203568052,4.707498471490112,2668,2668,207112.40722531083,0.772957538866664,control
2004-03-01,1440,315.7715277777778,518.1973582365442,411.0160090761841,1.8392658726825803,4.0677329809745855,2.693050222300278,5.310717926786073,2752,2752,168934.1597169138,0.8073768188504704,control
2004-03-02,1440,305.68333333333334,488.9063134521105,381.6913091166439,1.7835748380773555,4.408085569844556,2.5580425848118677,6.181143333294287,3022,3022,145688.2554551774,0.7705007124610947,control
2004-03-03,1440,295.45,505.0010134753306,409.6973089002216,2.5571500081865985,9.870197166594792,2.92157144240088,7.201965744525516,3637,3637,167851.88492008363,0.7584413626175106,control
2004-03-04,1440,251.8798611111111,444.4963871556713,366.3697405729432,2.350720290580476,7.90936741486277,3.1142220866894683,6.798705427816304,3022,3022,134226.7868074857,0.7386059799125956,control
2004-03-05,1440,282.8854166666667,502.64176897335807,415.6254930190868,1.975962826333544,4.673553580538314,3.157155928805348,6.012234132814731,3022,3022,172744.55044735895,0.7916314689892329,control
2004-03-06,1440,314.2909722222222,551.9466566667068,453.882538372845,2.287224423723391,8.84334754846892,3.084113846940245,8.43922133368902,4658,4658,206009.3586397771,0.768044328712021,control
2004-03-07,1440,262.3833333333333,484.5500991756282,407.50350160716255,2.065566741333757,4.545667205014998,3.41039657479591,5.336909443212575,2586,2586,166059.10382209872,0.7745150886341983,control
2004-03-08,1440,285.9368055555556,495.9579654287471,405.3745968349184,2.25680456515717,6.287913105011362,3.008497240402691,6.282790512914279,3116,3116,164328.5637590726,0.7478819673476801,control
2004-03-09,1440,119.92222222222222,309.68899722140594,285.6266622600337,3.218035181883627,12.872708925402724,6.6688694597712095,8.615094575325086,2668,2668,81582.5901938074,0.7968250517644462,control
2004-02-25,1440,428.2548611111111,613.2662401029426,439.1208978592824,1.1535640233255766,1.552811577160492,2.050659303972123,4.459726985038185,2735,2735,192827.1629367424,0.6993619479937969,control
2004-02-26,1440,351.3986111111111,547.9334813642985,420.5626523395683,1.3894490400665973,2.274236467092169,2.431395430615169,5.312688672997144,2911,2911,176872.94454289257,0.7594424842516393,control
2004-02-27,1440,469.38194444444446,699.8028015884983,519.2222721013728,1.5714779185857015,4.332080332405988,2.2227908182096083,6.221752742510828,4354,4354,269591.7678461121,0.7360011678562165,control
2004-02-28,1440,388.1277777777778,634.9428112917817,502.6775081487848,2.0449773819025454,5.831682344211456,2.676207414996461,5.191018689217596,3296,3296,252684.6771986716,0.7722565729831393,control
2004-02-29,1440,362.9958333333333,640.8186105807686,528.2767453230006,1.8812528834829452,3.633184690633982,3.1164987138186526,5.14342115784194,3296,3296,279076.31964906235,0.7761097309675616,control
2004-03-01,1440,407.89722222222224,703.4355948564951,573.297248455017,2.1033261549043965,6.427445717960635,2.9740426022146758,6.38295820232979,4490,4490,328669.7350860934,0.7964179936555159,control
2004-03-02,1440,358.4243055555556,593.487250050262,473.1961849272212,1.7055444594408804,3.1896213056263214,2.741750187554343,5.0582384031767536,3002,3002,223914.62942967692,0.7592868532897339,control
2004-03-03,1440,324.38125,518.9606727499793,405.2295891714508,2.0473599087547,5.574698084366768,2.559513413000642,5.27014886408868,2735,2735,164211.01994006278,0.6556903114937029,control
2004-03-04,1440,295.5083333333333,480.6231285182463,379.1744442051583,1.7207314698781204,3.77267785464731,2.6452691504250345,4.720954663574539,2269,2269,143773.25913829068,0.7249905131722305,control
2004-03-05,1440,351.0340277777778,547.9763877465687,420.9231188086839,1.3966157691897303,2.0182354864015863,2.4368301306519538,4.837799692248875,2651,2651,177176.27194762937,0.7586557636503528,control
2004-03-06,1440,339.3833333333333,545.5695469466341,427.3077152711255,1.928978059407149,4.947237407629177,2.584158925896202,5.856265288048647,3195,3195,182591.88353022924,0.7741567684770344,control
2004-03-07,1440,292.1402777777778,503.1219216607,409.7588620057883,2.2046120353777265,6.955669521659112,2.9659484964372598,6.350349413227661,3195,3195,167902.32499227862,0.7763597999301259,control
2004-03-08,1440,344.30694444444447,583.5609067993198,471.3282624827196,1.9593531759169025,4.868698517323503,2.872637440071177,5.4750069149144105,3195,3195,222150.33101497943,0.784435327811859,control
2004-03-09,1440,304.44444444444446,643.3138015169752,566.9121753522163,2.436668291420687,6.892910506241553,4.46508397157547,5.979974300144855,3847,3847,321389.41456258204,0.8308178412386019,control
2004-03-10,1440,0.0347222222222222,1.0131085276952756,1.0128650866383857,34.50768339432476,1241.5806304895968,851.3279999999999,36.5212600511531,37,37,1.0258956837309845,-0.0011768349917292,control
2004-03-11,1440,0.04375,1.1045989719752998,1.1041156659302531,30.279546579083743,994.4175130073896,637.4603174603176,34.40162535372134,38,38,1.2190714037526065,-0.0015722834436057,control
